Country,Region,DataYear,ClassGrade,Gender,Ageyears,Handed,Height_cm,Footlength_cm,Armspan_cm,Languages_spoken,Travel_to_School,Travel_time_to_School,Reaction_time,Score_in_memory_game,Favourite_physical_activity,Importance_reducing_pollution,Importance_recycling_rubbish,Importance_conserving_water,Importance_saving_energy,Importance_owning_computer,Importance_Internet_access,Left_Footlength_cm,Longer_foot,Index_Fingerlength_mm,Ring_Fingerlength_mm,Longer_Finger_Lefthand,Birth_month,Favorite_Season,Allergies,Vegetarian,Favorite_Food,Beverage,Favorite_School_Subject,Sleep_Hours_Schoolnight,Sleep_Hours_Non_Schoolnight,Home_Occupants,Home_Internet_Access,Communication_With_Friends,Text_Messages_Sent_Yesterday,Text_Messages_Received_Yesterday,Hanging_Out_With_Friends_Hours,Talking_On_Phone_Hours,Doing_Homework_Hours,Doing_Things_With_Family_Hours,Outdoor_Activities_Hours,Video_Games_Hours,Social_Websites_Hours,Texting_Messaging_Hours,Computer_Use_Hours,Watching_TV_Hours,Paid_Work_Hours,Work_At_Home_Hours,Schoolwork_Pressure,Planned_Education_Level,Favorite_Music,Superpower,Preferred_Status,Role_Model_Type,Charity_Donation
USA,WI,2014,"6         ",Male,12,Left-Handed,141,22,144,2,Bus,"70 ",0.479,42,Running/Jogging,1000,1000,588,898,1000,1000,21,"Right foot",60,70,"Ring finger",July,Spring,No,No,Meat,Water,"Mathematics and statistics",10,12,9,"Yes - dial-up connection","In person",0,0,0,0,1,4,0,5,2,0,3,3,0,2,"Very little","Graduate degree",Other,"Super strength",Rich,Teacher,Health
USA,WI,2016,"12        ",Male,17,Right-Handed,179,26,180,2,Bicycle,10,.34,51,Soccer,1000,1000,1000,1000,700,800,26,"Same length",9.3,9.2,"Index finger",May,Fall,No,No,Desserts,Water,"Mathematics and statistics",9,8,4,"Yes - broadband connection","Cell phone",7,7,10,2,10,8,20,5,3,1,5,2,0,3,Some,"Graduate degree","Rap/Hip hop",Fly,Happy,Teacher,Environment
USA,WI,2019,"12        ",Male,17,Right-Handed,185,,185,2,Car,30,0.251,35,Other,,,,,,,,,78,76,"Index finger",May,Summer,No,No,Meat,Water,"Mathematics and statistics",7,8,4,"Yes - broadband connection","Text messaging",50,50,23.5,0,6,6,10,5,14,1,20,4,10,2,Some,"Graduate degree",Pop,Fly,Happy,Relative,Health
USA,WI,2015,"12        ",Male,17,Left-Handed,185,29,193,2,Bicycle,2,.304,43,Swimming,770,1000,722,652,722,898,29.5,"Left foot",8.5,8.5,"Same length",April,Fall,No,No,"Rice/Noodle dishes",Water,Science,7.5,8.5,4,"Yes - broadband connection","Cell phone",10,10,25,1,10,8,12,5,20,2,15,0,0,4,Some,"Graduate degree",Techno/Electronic,Fly,Happy,Relative,"Wildlife, animals"
USA,WI,2018,"11        ",Female,17,Right-Handed,"163 ",22,167,2,Bus,15,0.808,48,Basketball,1000,1000,1000,1000,500,500,22,"Same length",70,80,"Ring finger",April,Summer,Yes,No,Pizza/Pasta,Water,"Social studies",7,9,3,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",1000,1000,50,5,5,16,10,0,80,80,80,2,20.5,12,"A lot","Graduate degree","Rap/Hip hop",Telepathy,Happy,Relative,Environment
USA,WI,2020,"12        ",Female,17,Right-Handed,177.8,25cm,172cm,1,Car,"8 min",.375,48,Golf,1000,845,257,967,695,904,"25 cm","Same length",75mm,85mm,"Same length",June,Summer,No,,Pizza/Pasta,Water,"Mathematics and statistics",7,9,5,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",30,35,12,3,.5,10,15,0,8,2,49,2,15,2,"A lot","Graduate degree",Pop,Telepathy,Rich,Relative,Health
USA,WI,2016,"7         ",Male,13,Right-Handed,153,22,153.5,0,Car,20,0.387,36,Baseball/Softball,631,631,765,706,369,497,22,"Same length",6,5,"Index finger",March,Spring,Yes,No,Meat,Milk,Other,7,8,4,"Yes - broadband connection",E-mail,0,0,2,0,1,3,2,1,0,1,2,2,0,1,"Very little",Other,Pop,"Freeze time",Healthy,Other,Other
USA,WI,2024,"11        ",Female,17,Right-Handed,5’2,,,1,Car,"2 min",0.68,29,Other,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,WI,2014,"9         ",Male,14,Right-Handed,12.93,27,168,2,Car,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,WI,2017,"11        ",Female,16,Right-Handed,170,25,169,2,Car,25,.475,51,Dancing,800,800,800,500,988,1000,28,"Left foot",75,80,"Ring finger",July,Summer,Yes,No,Pizza/Pasta,Water,Other,7,9,5,"Yes - other","Myspace, Facebook, other social networking sites, or blog",3,5,48,.5,10,8,10,0,18,0,5,1,0,1,"A lot","Graduate degree",Other,Telepathy,Rich,Relative,"Wildlife, animals"
USA,WI,2017,"8         ",Female,14,Right-Handed,152,25,163,1,Walk,5,0.338,44,Other,500,500,600,600,200,600,25,"Same length",70,80,"Ring finger",January,Summer,Yes,No,Salads,Water,"Physical education",7,9,7,"Yes - other","Myspace, Facebook, other social networking sites, or blog",5,4,59,0,3,110,6,1,4,0,145,2,3,1,Some,"Graduate degree",Pop,Invisibility,Happy,Teacher,"Education/Youth development"
USA,WI,2019,"5         ",Male,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,WI,2013,"8         ",Male,13,Right-Handed,168,24,165,1,,30,0.441,53,"Martial Arts",353,219,508,1000,0,701,25,"Left foot",85,97,"Ring finger",April,Summer,Yes,No,"No favorite",Milk,Languages,8,10,4,"Yes - broadband connection","In person",1,1,1,1,9,7,10,2,0,0.5,2,7,2,2,"A lot","Graduate degree",Pop,"Freeze time",Famous,"Religious figure",Religious
USA,WI,2018,"12        ",Male,17,Left-Handed,169,24,162,1,Car,4,0.364,54,Skateboarding/Rollerblading,1000,1000,770,465,440,1000,24,"Same length",70,73,"Ring finger",June,Summer,No,No,Seafood,Coffee,"Mathematics and statistics",5,8,4,"Yes - broadband connection","Text messaging",80,80,23,".5 ",5,12,5,5,16,1,16,14,5,2,"Very little",Other,Other,"Freeze time",Happy,Relative,"Wildlife, animals"
USA,WI,2014,"9         ",Female,14,Right-Handed,164,164,152,1,Bus,40,0.409,37,Dancing,2,0,5,0,10,10,164,"Same length",8,7,"Index finger",December,Fall,No,No,Meat,Juice,"Physical education",3,16,5,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",0,3,28,0,12,23,2,16,86,23,85,2,0,1,None,"Graduate degree",Other,"Freeze time",Famous,Other,Other
USA,WI,2019,"5         ",Female,11,Right-Handed,150,20,56,1,Car,7,0.453,47,Basketball,840,781,930,802,449,615,20,,110,70,"Index finger",October,Fall,No,No,"Rice/Noodle dishes",Water,"Mathematics and statistics",9,7,5,"Yes - other","In person",6,4,3,1,1,7,2,4,3,1,3,0,0,1,Some,"Graduate degree",Other,Invisibility,Happy,"Musician or singer","Wildlife, animals"
USA,WI,2021,"12        ",Female,17,Right-Handed,167,24,167,1,Car,4,0.237,67,Other,,,,,,,,,76.2,77.6,"Ring finger",April,Spring,No,No,Fruit,Water,Science,5,9,3,"Yes - broadband connection","Text messaging",15,15,5,1,6,4,7,0,20,5,35,5,10,1,Some,"Less than high school",Country,"Freeze time",Happy,"Doctor or nurse",Environment
USA,WI,2017,"12        ",Male,17,Right-Handed,170,25,170,1,Car,10,.363,44,Baseball/Softball,0,1,606,654,872,872,25,"Same length",95,105,"Ring finger",July,Fall,No,No,Pizza/Pasta,Tea,History,8,9,4,"Yes - broadband connection",Other,1,2,8,1,2,8,1,10,1,2,7,0,20,5,"Very little","Undergraduate degree","Rap/Hip hop","Freeze time",Rich,"Business person","Education/Youth development"
USA,WI,2013,"8         ",Male,13,Right-Handed,162.5,30,162.5,2,Bus,4,0.337,60,"Football (American)",834,824,1000,1000,305,400,25,"Right foot",100,100,"Same length",June,Summer,No,No,Meat,Water,History,10,7,4,"Yes - broadband connection","Cell phone",10,10,48,2,5,3,2,4,0,.5,3,5,1,2,"A lot",Other,Country,Invisibility,Happy,Relative,"Wildlife, animals"
USA,WI,2020,"12        ",Male,17,Right-Handed,167,,,2,Car,10,0.371,55,"Martial Arts",475,350,475,475,450,450,,"Same length",,,"Ring finger",October,Fall,No,,Pizza/Pasta,Juice,"Physical education",4.5,9,4,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",3,5,10,,,,,,,,,,,,"A lot","Graduate degree",Pop,"Freeze time",Happy,Relative,"Wildlife, animals"
USA,WI,2017,"8         ",Male,14,Right-Handed,172,26,167,1,Bus,40,0.334,42,"Football (American)",800,1000,400,100,100,1000,25.5,"Right foot",7.5,7,"Index finger",December,Fall,No,No,Meat,"Soft drink (caffeinated)","Physical education",8,8.5,4,"Yes - broadband connection","In person",2,1,40,0,10,35,35,28,3,1,15,5,0,10,"A lot","Graduate degree",Country,Invisibility,Rich,Relative,Health
USA,WI,2015,"7         ",Male,12,Right-Handed,150,21,144,1,Car,15,,,Running/Jogging,,,,,,,23,"Left foot",52,63,"Ring finger",August,Winter,No,No,Breads/Sandwiches,Other,"Computers and technology",9,10,3,"No internet connection","In person",0,1,1,0,0,2,0,1,0,0,0,0,0,0,None,"Some college",Country,"Freeze time",Happy,Friend,"Wildlife, animals"
USA,WI,2016,"7         ",Female,12,Right-Handed,,,,1,Bus,45,0.437,44,None,513,583,497,417,235,171,,,,,"Index finger",July,Summer,No,No,Pizza/Pasta,Water,Science,8,8,5,"Yes - broadband connection","In person",0,0,6,3,12,9,5,2,4,1,6,5,0,3,"Very little","Undergraduate degree",Pop,,Happy,Relative,"Wildlife, animals"
USA,WI,2018,"12        ",Female,18,Right-Handed,163,26,160,1,Car,4,0.525,55,Soccer,,,,,,,,,8,6.5,"Index finger",February,Summer,No,No,Meat,Water,"Physical education",8,10,6,"Yes - broadband connection","In person",100,100,,,,,,,,,,,,,,,,,,,
USA,WI,2016,"7         ",Male,13,Right-Handed,158,,157,1,Car,15,.432,54,None,497,444,770,807,1000,1000,"23 ","Same length",5,4,"Index finger",December,Summer,No,No,Meat,Juice,"Physical education",9,10,4,"Yes - other","Internet chat or instant messaging",0,0,0,0,0,2,8,5,2,0,5,3,0,1,"A lot","Graduate degree","Rap/Hip hop",Telepathy,Healthy,Other,Health
USA,WI,2017,"11        ",Female,16,Right-Handed,65,24,167,1,Car,20,0.398,43,Gymnastics,888,428,807,807,0,128,24,"Same length",7,7.5,"Ring finger",August,Summer,No,No,Fruit,Water,Other,3,5,5,"Yes - other","Myspace, Facebook, other social networking sites, or blog",5,6,0,0,0,1,4,0,2,2,2,3,0,0,"A lot",Other,Country,"Freeze time",Happy,"Sports person","Wildlife, animals"
USA,WI,2014,"6         ",Male,11,Right-Handed,52,23,161,2,Car,3,0.379,38,Baseball/Softball,508,631,572,422,620,1000,23,"Same length",60,60,"Same length",November,Spring,Yes,No,Meat,Other,Art,,9,4,"Yes - dial-up connection",Other,0,0,35,0,0,3,5,10,0,0,0,1,0,0,Some,"Undergraduate degree","Rap/Hip hop",Invisibility,Healthy,Other,Other
USA,WI,2016,"6         ",Male,12,Right-Handed,155,25,155,2,Car,7,.353,38,Athletics,690,791,1000,1000,1000,1000,24.5,"Right foot",24,25,"Ring finger",September,Summer,No,No,Meat,Water,"Physical education",9,14,4,"Yes - other","Text messaging",10,7,"5 ",2,3,24,15,2,3,1,7,6,0,0,None,"Graduate degree",Pop,"Freeze time",Rich,"Sports person","Arts, culture, sports"
USA,WI,2022,"4         ",Female,9,Right-Handed,146,21,145,3,Car,"5-10 ",0.494,56,Basketball,717,492,690,823,150,134,22,"Left foot",6,6,"Same length",April,Spring,Yes,No,"Rice/Noodle dishes",Water,English,11,12,4,"Yes - broadband connection","In person",1,1,20,2,3,10,5,2,1,3,2,3,0,5,Some,"Graduate degree",Pop,"Freeze time",Happy,Politician,"International aid"
USA,WI,2016,"8         ",Female,14,Right-Handed,163,27,168,1,Walk,20,0.965,40,Other,878,796,980,980,10,20,27,"Same length",85,80,"Index finger",December,Fall,No,No,Desserts,Water,"Mathematics and statistics",8.5,9.5,4,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",10,3,24,.5,8,4,5,1,15,3,17,4,0,5,"A lot","Graduate degree",Pop,Telepathy,Healthy,Relative,"International aid"
USA,WI,2013,"8         ",Male,13,Right-Handed,179,105,176,1,Bus,25,0.284,37,Golf,750,750,1000,500,500,250,27,"Right foot",90,100,"Ring finger",May,Summer,No,No,Desserts,Water,Science,9,12,3,"Yes - broadband connection","In person",10,5,3,0.5,5,3,3,1,0.5,1,6,3,0,10,"Very little","Graduate degree",Country,Invisibility,Rich,"Sports person","Arts, culture, sports"
USA,WI,2013,"8         ",Male,12,Right-Handed,155,30,155,1,Car,7,.478,41,Basketball,800,500,700,400,600,500,30,"Same length",75,80,"Ring finger",August,Summer,Yes,No,Meat,Water,"Mathematics and statistics",8,10,4,"Yes - broadband connection","In person",1,0,10,.5,7,40,4,10,0,1,0,12,0,3,Some,"Graduate degree",Pop,Fly,Happy,Relative,Health
USA,WI,2017,"11        ",Female,16,Left-Handed,165.1,25,170,2,Car,9,.45,54,Golf,800,780,800,500,500,1000,25,"Same length",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,WI,2013,"8         ",Female,11,Right-Handed,150,24,140,1,Bus,12,.318,41,"Football (American)",400,700,500,500,800,700,25,"Left foot",85,70,"Index finger",September,Summer,No,No,Pizza/Pasta,Coffee,"Mathematics and statistics","8 ",10,4,"Yes - other","Text messaging",11,15,35,20,3,8,3,1,10,5,1,13,0,1,"Very little","Some college",Country,Telepathy,Famous,"Musician or singer","International aid"
USA,WI,2017,"11        ",Male,16,Left-Handed,188,25,180,1,Car,3,0.336,47,"Football (American)",600,500,700,800,400,700,25,"Same length",89,95,"Ring finger",May,Fall,Yes,No,Seafood,Water,"Physical education",6,,4,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",100,125,24,2,10,4,5,0,0,48,4,5,0,5,"A lot","Graduate degree",Country,"Super strength",Happy,"Coach or club leader",Environment
USA,WI,2014,"8         ",Female,14,Right-Handed,161,22,142,1,Bus,7,0.474,43,Dancing,600,300,1000,900,500,1000,22,"Same length",73,73,"Same length",February,Summer,No,No,Fruit,Water,Art,6,9,3,"Yes - other","Text messaging",200,200,22,.5,.5,3,5,0,20,20,20,0,0,2,Some,"Graduate degree","Rap/Hip hop",Telepathy,Rich,Other,"International aid"
USA,WI,2022,"9         ",Male,15,Right-Handed,197,28,197,2,Car,5,0.361,51,Basketball,714,688,684,807,417,524,29,"Left foot",75,75,"Same length",January,Summer,No,No,Meat,Water,History,9,10,5,"Yes - broadband connection","Internet chat or instant messaging",10,10,10,"1/2 ",7,15,7,3,7,6,6,1,3,2,Some,"Graduate degree","Rap/Hip hop",Fly,Happy,Relative,"International aid"
USA,WI,2014,"7         ",Female,12,Right-Handed,152,27,146,1,Car,36,0.426,56,Baseball/Softball,250,250,250,250,500,750,27,"Same length",70,65,"Index finger",May,Fall,Yes,No,Pizza/Pasta,Water,"Social studies",10,7,5,"Yes - broadband connection","Text messaging",200,30,24,1,6,24,12,2,1,6,14,14,0,4,"A lot",Other,Pop,Fly,Rich,Relative,"Wildlife, animals"
USA,WI,2016,"7         ",Male,12,Right-Handed,166,28.5,177.5,1,Bus,35,.514,36,Walking/Hiking,1000,1000,1000,1000,206,96,,,88,90,"Ring finger",July,Summer,No,No,Meat,Water,"Mathematics and statistics",8,7,4,"Yes - other","In person",0,0,14,.5,0,2,28,7,0,0,7,0,3,2,None,"Graduate degree","Heavy metal","Super strength",Rich,Relative,Religious
USA,WI,2018,"11        ",Male,17,Right-Handed,183,30.48,187,1,Car,6,0.379,43,Swimming,1000,1000,1000,1000,0,0,30.48,"Same length",105,115,"Same length",January,Fall,No,No,Meat,Water,History,6,4,4,"Yes - broadband connection","In person",0,4,5,2,7,5,10,3,4,0,30,0,26,4,"A lot","High school",Country,Fly,Happy,Friend,"Wildlife, animals"
USA,WI,2023,"12        ",Female,17,Right-Handed,165,23,50,2,Bus,40,0.43,47,Running/Jogging,700,900,800,800,800,950,23,"Same length",53,48,"Ring finger",April,Spring,Yes,No,"Rice/Noodle dishes",Water,Science,5,11,3,"Yes - broadband connection","Text messaging",98,150,3,0.5,13,10,2,1,10,4,25,3,0,5,"A lot","Undergraduate degree",Pop,Invisibility,Happy,Other,Environment
USA,WI,2015,"12        ",Female,17,Right-Handed,165,24,164,2,Car,10,.393,83,Dancing,1000,1000,1000,1000,1000,1000,24,"Right foot",5,6,"Index finger",May,Fall,No,No,"Rice/Noodle dishes",Tea,Other,7,6,5,"Yes - other","In person",32,30,150,3,6,100,0,0,100,50,150,20,80,0,"A lot","Graduate degree",Pop,"Freeze time",Happy,Relative,"International aid"
USA,WI,2017,"12        ",Female,17,Right-Handed,182.9,27,175,1,Car,5,0.41,32,Other,890,900,200,200,700,700,26.5,"Right foot",75,78,"Index finger",February,Fall,No,,"No favorite",Water,Art,7,9,6,"Yes - other","Text messaging",57,60,2,0,6,5,10,0,3,4,3,1,12,1,Some,"Graduate degree",Pop,"Freeze time",Happy,Other,Environment
USA,WI,2018,"11        ",Female,17,Right-Handed,5,168,164,1,Car,"3 ",0.378,52,Athletics,888,1000,690,775,251,647,25,"Same length",,50,"Same length",December,Spring,Yes,No,Pizza/Pasta,Water,Art,7,6,5,"Yes - broadband connection","In person",10,9,10,1,5,8,9,0,7,6,7,9,2,5,"Very little","Undergraduate degree","Punk rock",Telepathy,Healthy,Relative,"Arts, culture, sports"
USA,WI,2018,"12        ",Male,17,Right-Handed,,,,1,Car,10,.322,42,Running/Jogging,500,500,500,500,500,600,,"Same length",,,"Index finger",March,Winter,Yes,No,Meat,Water,History,8,7,4,"Yes - other","Cell phone",2,2,6,2,2,3,3,3,1,1,3,2,9,2,"Very little","Graduate degree","Rock and roll","Freeze time",Rich,Relative,Health
USA,WI,2015,"7         ",Female,12,Right-Handed,10,24,153,1,Bus,30,30,30,Swimming,999,999,999,1000,1000,1000,24,"Same length",70,70,"Same length",May,Summer,No,No,Fruit,Tea,Art,9,12,4,"Yes - other","Myspace, Facebook, other social networking sites, or blog",10,10,0,0,4,4,6,0,3,1,0,2,0,2,Some,"Graduate degree",Pop,Telepathy,Healthy,"Musician or singer","Arts, culture, sports"
USA,WI,2014,"8         ",Male,14,Right-Handed,188,27,65,2,Car,10,.595,47,Other,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,WI,2016,"12        ",Male,17,Left-Handed,188,29,190,1,Bicycle,7,.247,41,Soccer,800,700,600,600,700,700,28,"Right foot",113,117,"Ring finger",August,Summer,No,No,Meat,Water,Science,7.5,9,3,"Yes - broadband connection","In person",30,40,10,1,10,4,15,3,5,1,3,3,15,1,"A lot","Graduate degree","Rap/Hip hop","Freeze time",Happy,Relative,"Wildlife, animals"
USA,WI,2023,"12        ",Male,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,WI,2024,"11        ",Male,17,Left-Handed,73,27,180,,Bus,15,0.3,45,Skateboarding/Rollerblading,1000,800,1000,1000,500,800,27,"Same length",75,80,"Ring finger",March,Spring,No,No,Meat,Water,"Computers and technology",6,7,6,"Yes - other","Text messaging",5,15,20,30,0,15,8,20,20,5,20,20,20,5,Some,"Graduate degree","Rap/Hip hop",Invisibility,Rich,Relative,Health
USA,WI,2014,"7         ",Male,12,Right-Handed,149,24,153,1,Bus,50,.54,58,"Football (American)",594,610,396,358,253,700,24,"Same length",70,70,"Same length",July,Summer,Yes,No,Meat,Water,"Physical education",9,9,4,"Yes - broadband connection","In person",0,0,40,1,4,50,25,0,0,0,0,8,0,11,Some,"Undergraduate degree",Country,Invisibility,Healthy,Other,Health
USA,WI,2014,"6         ",Female,11,Right-Handed,160.0,18,152,1,Bus,15,0.813,39,Swimming,139,321,861,545,1000,1000,17,"Right foot",95,60,"Index finger",March,Winter,Yes,No,Meat,Water,"Computers and technology",10,12,5,"Yes - broadband connection","Cell phone",17,11,40,10,40,12,5,15,18,12,7,50,0,7,Some,"Graduate degree",Pop,Telepathy,Happy,Relative,Health
USA,WI,2022,"4         ",Male,10,Right-Handed,144,22,146,1,Car,15,0.391,84,"Football (American)",300,400,250,250,100,100,21,"Right foot",6,6,"Same length",October,Fall,Yes,No,Pizza/Pasta,Water,"Mathematics and statistics",10,11,4,"Yes - broadband connection","In person",0,0,4,0,4,15,6,2,1,0,8,2,0,1,None,"Graduate degree",Pop,Invisibility,Healthy,"Sports person",Health
USA,WI,2016,"7         ",Female,14,Left-Handed,61,8,149,1,Bus,25,0.555,37,Dancing,481,400,600,700,300,800,8,"Same length",2,3,"Ring finger",March,Spring,No,No,Pizza/Pasta,Juice,Music,8,10,4,"Yes - dial-up connection","Text messaging",100,100,"8 ",10,5,7,9,4,2,9,7,1,0,2,Some,"Undergraduate degree",Country,Fly,Happy,Relative,"Education/Youth development"
USA,WI,2023,"12        ",Male,18,Right-Handed,180,276,180,3,Bus,40,0.302,35,Bowling,850,850,650,950,900,950,276,"Same length",79,83,"Ring finger",November,Fall,Yes,No,Meat,Water,"Computers and technology",3,10,3,"Yes - broadband connection","Text messaging",3,2,10,3,65,42,4,10,2,3,50,0,0,4,"A lot","Graduate degree","Rap/Hip hop","Freeze time",Happy,Relative,Environment
USA,WI,2016,"7         ",Female,12,Right-Handed,160,23,160,0,Bus,60,0.545,48,Dancing,642,497,588,684,150,187,23,"Same length",65,67,"Ring finger",December,Fall,Yes,No,"Rice/Noodle dishes",Juice,"Social studies",8,10,5,"Yes - other","Text messaging",12,213,4,3,4,6,60,4,6,8,5,4,3,6,Some,"Graduate degree",Country,Invisibility,Healthy,"Coach or club leader",Health
USA,WI,2018,"12        ",Male,17,Right-Handed,191,34,187,1,Car,13,.699,55,Basketball,497,572,684,963,294,513,33,"Right foot",100,105,"Ring finger",March,Spring,No,No,Seafood,Water,History,7,9,3,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",3,3,8,0,5,8,7,8,7,10,12,5,12,8,"Very little","Undergraduate degree","Rap/Hip hop","Freeze time",Happy,Relative,Health
USA,WI,2014,"7         ",Male,12,Right-Handed,159,25,163,1,Bus,10,.467,50,"Football (American)",800,600,700,500,100,200,25,"Same length",75,70,"Ring finger",September,Fall,No,No,Meat,Milk,"Mathematics and statistics",8,8,5,"Yes - broadband connection","In person",0,0,5,1,3,7,10,1,1,2,2,3,0,3,"Very little","Graduate degree","Heavy metal",Fly,Healthy,Relative,"Wildlife, animals"
USA,WI,2020,"5         ",Male,11,Right-Handed,150,21,152.4,1,Walk,15-20,0.408,46,Other,824,802,1000,904,519,529,23,"Left foot",70,80,"Ring finger",March,Fall,Yes,No,Pizza/Pasta,Milk,"Physical education",8-9,7-8,4,"Yes - broadband connection",Telephone,3,1,5-6,1.5,1,10,8,8,4,2,6,6,4,2-3,"Very little","Graduate degree",Pop,Fly,Happy,"Business person","International aid"
USA,WI,2014,"9         ",Male,14,Ambidextrous,165.1,304.1,173,1,Car,20,0.386,56,Basketball,0,80,0,90,100,100,29,"Same length",80,60,"Index finger",January,Winter,No,No,Poultry,Other,"Physical education",6.5,4,4,"Yes - other","Text messaging",23,23,3,0,2,1,5,8,5,3,5,3,0,1,Some,"Graduate degree","Rap/Hip hop","Freeze time",Rich,Relative,Religious
USA,WI,2013,"8         ",Male,13,Right-Handed,168,28,70,0,Bus,15,.385,37,Running/Jogging,250,250,400,400,500,1000,27,"Right foot",91,105,"Ring finger",November,Spring,No,No,Meat,Tea,"Physical education",8,9,2,"Yes - broadband connection","Text messaging",7,7,5,2,6,8,7,14,0,2,16,14,0,6,"Very little","Graduate degree","Rock and roll","Freeze time",Happy,"Musician or singer",Health
USA,WI,2014,"8         ",Male,14,Right-Handed,174,25,170,1,Car,15,.338,48,Baseball/Softball,1000,900,500,350,500,750,25,"Same length",70,65,"Index finger",October,Summer,No,No,Meat,Water,Science,8,10,5,"Yes - other","Text messaging",4,4,5,1,1,2,3,3,2,5,5,4,0,2,None,"Graduate degree",Techno/Electronic,Fly,Happy,"Sports person",Environment
USA,WI,2017,"6         ",Female,11,Right-Handed,161,27,144,1,Car,2,0.479,42,Soccer,711,455,176,583,576,973,27,"Same length",115,75,"Ring finger",February,Spring,Yes,No,Fruit,Water,"Mathematics and statistics",9,10,4,"Yes - broadband connection","In person",0,0,8,1,2,4,5,0,3,1,7,4,0,2,"Very little","Graduate degree",Pop,Telepathy,Famous,"Sports person",Health
USA,WI,2015,"7         ",Male,12,Right-Handed,161,24,163,1,Car,5,,,None,989,952,1000,963,481,422,24,"Same length",85,90,"Ring finger",December,Winter,Yes,No,"Rice/Noodle dishes",Milk,"Computers and technology",9,7,4,"Yes - broadband connection","In person",0,0,10,0.5,7,9,2,2,0,0,0.3,2,0,1,Some,"Graduate degree",Other,Telepathy,Famous,Other,Health
USA,WI,2013,"8         ",Male,12,Right-Handed,170,28,174,2,Bus,20,.45,57,Basketball,1000,1000,1000,1000,1000,1000,28,"Same length",75,75,"Same length",August,Summer,No,No,"Rice/Noodle dishes",Milk,"Mathematics and statistics",9.5,8.5,4,"Yes - broadband connection","In person",0,0,3,.6,6,10,11,5,2,0,6,5,2,2.3,"Very little","Graduate degree","Rock and roll",Telepathy,Rich,Relative,"Arts, culture, sports"
USA,WI,2013,"8         ",Female,13,Right-Handed,161,26,170,2,Car,7,.547,45,Dancing,802,561,1000,310,374,495,26,"Same length",80,80,"Same length",July,Summer,Yes,No,"No favorite",Juice,Languages,9.5,9,3,"Yes - broadband connection","Cell phone",25,50,4,2,180,24,8,2,2,100,2,10,0,2,"A lot","Some college",Country,Telepathy,Rich,Relative,"Wildlife, animals"
USA,WI,2015,"7         ",Female,12,Right-Handed,149,21,142,1,Walk,3,.699,45,Gymnastics,21,21,100,100,0,1000,21,"Same length",70,80,"Ring finger",August,Summer,Yes,No,Seafood,Water,"Social studies",8,10,4,"Yes - other","Myspace, Facebook, other social networking sites, or blog",75,78,10,1,5,10,6,2,9,10,2,2,0,2,Some,"Graduate degree",Country,Fly,Rich,Other,"Wildlife, animals"
USA,WI,2016,"7         ",Male,13,Right-Handed,150,9,157,1,Car,12,.258,48,Soccer,500,700,550,500,650,900,9,"Same length",9,9,"Same length",February,Summer,No,No,Meat,Water,"Physical education",7,6,8,"Yes - broadband connection","Text messaging",3,4,8,.5,1,4,5,2,1,2,3,2,1,3,"Very little",Other,"Rap/Hip hop",Fly,Rich,"Sports person","International aid"
USA,WI,2018,"12        ",Male,17,Left-Handed,,,,1,Car,4,0.363,38,Soccer,690,369,364,230,492,1000,,"Same length",,,"Ring finger",June,Fall,No,No,Pizza/Pasta,Water,"Physical education",8,9,3,"Yes - broadband connection","In person",2,5,30,1,1,10,12,8,8,1,10,3,6,4,"Very little","Graduate degree","Rap/Hip hop",Fly,Happy,"Sports person","International aid"
USA,WI,2019,"4         ",Male,10,Right-Handed,,,,1,Car,10/20,0.418,44,Soccer,500,500,450,350,low,low,,,,,"Index finger",June,Summer,Yes,No,"No favorite",Milk,Other,10,6/8,6,"Yes - broadband connection","In person",00000,00000,30,"half ",half," alot",,,,,,,,,"Very little","Graduate degree",,Fly,Happy,Relative,Other
USA,WI,2018,"11        ",Female,17,Right-Handed,161.5,21,158,1,Car,15,.454,41,Dancing,1000,487,749,500,450,740,22,"Left foot",70,75,"Ring finger",September,Fall,Yes,No,"No favorite",Tea,Science,7,7,4,"No internet connection","Text messaging",16,31,1,5,7,2,12,0,3,6,1,.5,10,4,Some,"Graduate degree",Classical,Telepathy,Happy,"Musician or singer","Wildlife, animals"
